NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CELLULAR_RESPONSE_TO_KETONE	GOBP_CELLULAR_RESPONSE_TO_KETONE		23	0.85742116	0.94936806	0.7643885	1.0	1.0	82	tags=4%, list=2%, signal=4%	
GOBP_GLUTATHIONE_METABOLIC_PROCESS	GOBP_GLUTATHIONE_METABOLIC_PROCESS		19	0.86483544	0.9489702	0.7728285	1.0	1.0	82	tags=5%, list=2%, signal=5%	
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN		48	0.81041366	0.9489498	0.7217391	1.0	1.0	155	tags=6%, list=4%, signal=6%	
ATAGGAA_MIR202	ATAGGAA_MIR202		42	0.81519544	0.94880986	0.7207891	1.0	1.0	168	tags=5%, list=4%, signal=5%	
MIR3150A_3P	MIR3150A_3P		21	0.8633689	0.94880635	0.7992126	1.0	1.0	97	tags=5%, list=2%, signal=5%	
GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN	GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN		42	0.81648844	0.9487671	0.7183908	1.0	1.0	50	tags=2%, list=1%, signal=2%	
GOCC_PRERIBOSOME	GOCC_PRERIBOSOME		15	0.8738033	0.9487536	0.81693363	1.0	1.0	26	tags=7%, list=1%, signal=7%	
MCBRYAN_PUBERTAL_BREAST_3_4WK_DN	MCBRYAN_PUBERTAL_BREAST_3_4WK_DN		12	0.89038604	0.9485916	0.83896106	1.0	1.0	50	tags=8%, list=1%, signal=8%	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP		30	0.8367264	0.94840497	0.7347611	1.0	1.0	106	tags=3%, list=2%, signal=3%	
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP		37	0.8297575	0.9483564	0.74302495	1.0	1.0	85	tags=8%, list=2%, signal=8%	
MIR612	MIR612		28	0.83329517	0.9483553	0.728988	1.0	1.0	112	tags=4%, list=3%, signal=4%	
HP_STROKE	HP_STROKE		48	0.81072277	0.9482737	0.70285714	1.0	1.0	165	tags=4%, list=4%, signal=4%	
ERWIN_COHEN_BLOOD_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_UP	ERWIN_COHEN_BLOOD_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_UP		21	0.8673193	0.94822085	0.78781927	1.0	1.0	104	tags=14%, list=2%, signal=15%	
MIR4527	MIR4527		22	0.85740703	0.9482076	0.77272725	1.0	1.0	35	tags=5%, list=1%, signal=5%	
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN		72	0.7854521	0.94818145	0.697733	1.0	1.0	86	tags=4%, list=2%, signal=4%	
HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY	HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY		168	0.75351036	0.94815725	0.6959538	1.0	1.0	157	tags=4%, list=4%, signal=4%	
OSMAN_BLOOD_CHAD63_KH_AGE_18_50YO_HIGH_DOSE_SUBJECTS_24HR_DN	OSMAN_BLOOD_CHAD63_KH_AGE_18_50YO_HIGH_DOSE_SUBJECTS_24HR_DN		450	0.72762495	0.94814384	0.69341564	1.0	1.0	115	tags=3%, list=3%, signal=3%	
HP_OLIGOHYDRAMNIOS	HP_OLIGOHYDRAMNIOS		41	0.8209577	0.94809896	0.7064083	1.0	1.0	35	tags=2%, list=1%, signal=2%	
IBRAHIM_NRF1_UP	IBRAHIM_NRF1_UP		183	0.7522326	0.94793993	0.67809737	1.0	1.0	147	tags=7%, list=3%, signal=7%	
GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP	GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP		58	0.8025351	0.94786865	0.70985913	1.0	1.0	101	tags=5%, list=2%, signal=5%	
MIR3187_5P	MIR3187_5P		32	0.83327025	0.94785833	0.74198717	1.0	1.0	112	tags=3%, list=3%, signal=3%	
DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP		84	0.783668	0.94785553	0.68733853	1.0	1.0	53	tags=4%, list=1%, signal=4%	
MIR7153_3P	MIR7153_3P		16	0.867552	0.947803	0.7977528	1.0	1.0	33	tags=6%, list=1%, signal=6%	
KARLSSON_TGFB1_TARGETS_DN	KARLSSON_TGFB1_TARGETS_DN		75	0.7935869	0.94769824	0.71206224	1.0	1.0	86	tags=4%, list=2%, signal=4%	
GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_UP	GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_UP		66	0.79112506	0.94760555	0.6894737	1.0	1.0	2	tags=2%, list=0%, signal=1%	
BENPORATH_CYCLING_GENES	BENPORATH_CYCLING_GENES		219	0.7539224	0.9475662	0.6955093	1.0	1.0	146	tags=5%, list=3%, signal=5%	
GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_1H_UP	GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_1H_UP		64	0.7971796	0.9475371	0.6996149	1.0	1.0	85	tags=3%, list=2%, signal=3%	
HP_ANKLE_FLEXION_CONTRACTURE	HP_ANKLE_FLEXION_CONTRACTURE		17	0.8621403	0.94752276	0.7785235	1.0	1.0	126	tags=6%, list=3%, signal=6%	
GOMF_LYSOPHOSPHOLIPASE_ACTIVITY	GOMF_LYSOPHOSPHOLIPASE_ACTIVITY		13	0.8780352	0.9474124	0.832	1.0	1.0	7	tags=8%, list=0%, signal=8%	
GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_DN	GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_DN		70	0.795614	0.9473915	0.70509386	1.0	1.0	159	tags=7%, list=4%, signal=7%	
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS	GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS		23	0.8466621	0.94737786	0.7642726	1.0	1.0	151	tags=13%, list=4%, signal=13%	
FOSTER_KDM1A_TARGETS_UP	FOSTER_KDM1A_TARGETS_UP		37	0.8220994	0.94732994	0.7302839	1.0	1.0	2	tags=3%, list=0%, signal=3%	
GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP		99	0.7704852	0.94726366	0.6858573	1.0	1.0	173	tags=5%, list=4%, signal=5%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		51	0.8000348	0.94707525	0.68579626	1.0	1.0	82	tags=2%, list=2%, signal=2%	
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_DN	THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_DN		266	0.74114627	0.94683784	0.68921775	1.0	1.0	148	tags=2%, list=3%, signal=2%	
MIR590_5P	MIR590_5P		40	0.8256208	0.9468011	0.718845	1.0	1.0	88	tags=5%, list=2%, signal=5%	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		16	0.87138534	0.94676304	0.80266076	1.0	1.0	146	tags=13%, list=3%, signal=13%	
HP_PREMATURE_BIRTH	HP_PREMATURE_BIRTH		43	0.8241845	0.9467313	0.72988504	1.0	1.0	75	tags=2%, list=2%, signal=2%	
GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		50	0.79579806	0.9462968	0.6951724	1.0	1.0	135	tags=6%, list=3%, signal=6%	
GSE37301_MULTIPOTENT_PROGENITOR_VS_COMMON_LYMPHOID_PROGENITOR_UP	GSE37301_MULTIPOTENT_PROGENITOR_VS_COMMON_LYMPHOID_PROGENITOR_UP		53	0.8073569	0.94628495	0.7093185	1.0	1.0	64	tags=4%, list=1%, signal=4%	
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP	GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP		81	0.78281784	0.9460856	0.6948718	1.0	1.0	114	tags=4%, list=3%, signal=4%	
GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		69	0.7882624	0.9460536	0.7003891	1.0	1.0	133	tags=6%, list=3%, signal=6%	
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY	GOMF_MOLECULAR_TRANSDUCER_ACTIVITY		112	0.764466	0.9458766	0.68192774	1.0	1.0	95	tags=4%, list=2%, signal=4%	
GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN	GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN		54	0.8028751	0.9458094	0.7225352	1.0	1.0	69	tags=6%, list=2%, signal=6%	
GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_DN	GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_DN		56	0.7950956	0.9457981	0.7025921	1.0	1.0	105	tags=7%, list=2%, signal=7%	
GGGNRMNNYCAT_UNKNOWN	GGGNRMNNYCAT_UNKNOWN		25	0.8422802	0.94578785	0.7481343	1.0	1.0	109	tags=12%, list=3%, signal=12%	
GOBP_BONE_DEVELOPMENT	GOBP_BONE_DEVELOPMENT		47	0.80786395	0.9457018	0.71369296	1.0	1.0	139	tags=6%, list=3%, signal=7%	
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN	GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN		67	0.7894557	0.9456044	0.70135134	1.0	1.0	131	tags=3%, list=3%, signal=3%	
ZBTB18_TARGET_GENES	ZBTB18_TARGET_GENES		263	0.73860216	0.945552	0.6878364	1.0	1.0	161	tags=4%, list=4%, signal=4%	
ZNF740_TARGET_GENES	ZNF740_TARGET_GENES		427	0.72452205	0.9455311	0.70897835	1.0	1.0	164	tags=4%, list=4%, signal=3%	
DNMT1_TARGET_GENES	DNMT1_TARGET_GENES		61	0.7933117	0.9455129	0.70207256	1.0	1.0	166	tags=7%, list=4%, signal=7%	
FOXJ2_TARGET_GENES	FOXJ2_TARGET_GENES		153	0.74143606	0.9454076	0.65575624	1.0	1.0	149	tags=3%, list=3%, signal=3%	
GOBP_ENDOCRINE_PROCESS	GOBP_ENDOCRINE_PROCESS		10	0.8838643	0.9452629	0.85196376	1.0	1.0	36	tags=10%, list=1%, signal=10%	
GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN	GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN		72	0.7943382	0.94523364	0.71979433	1.0	1.0	97	tags=3%, list=2%, signal=3%	
HP_KINETIC_TREMOR	HP_KINETIC_TREMOR		27	0.84015757	0.9451851	0.7647059	1.0	1.0	151	tags=11%, list=4%, signal=11%	
TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C	TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C		141	0.75110966	0.94511425	0.6774942	1.0	1.0	49	tags=2%, list=1%, signal=2%	
ID1_TARGET_GENES	ID1_TARGET_GENES		384	0.7225407	0.9451066	0.6725389	1.0	1.0	149	tags=3%, list=3%, signal=3%	
GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP	GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP		60	0.7981355	0.94503796	0.71862614	1.0	1.0	2	tags=2%, list=0%, signal=2%	
HP_SUBARACHNOID_HEMORRHAGE	HP_SUBARACHNOID_HEMORRHAGE		13	0.8848643	0.9450107	0.8537859	1.0	1.0	146	tags=15%, list=3%, signal=16%	
SNRNP70_TARGET_GENES	SNRNP70_TARGET_GENES		300	0.7307981	0.94500715	0.6952381	1.0	1.0	171	tags=3%, list=4%, signal=3%	
GOBP_AXIS_SPECIFICATION	GOBP_AXIS_SPECIFICATION		16	0.87334365	0.94495577	0.8203463	1.0	1.0	91	tags=6%, list=2%, signal=6%	
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP	GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP		53	0.8036478	0.94484997	0.7039106	1.0	1.0	90	tags=4%, list=2%, signal=4%	
HP_ABNORMAL_SYSTEMIC_BLOOD_PRESSURE	HP_ABNORMAL_SYSTEMIC_BLOOD_PRESSURE		119	0.7570809	0.9447911	0.6970414	1.0	1.0	172	tags=6%, list=4%, signal=6%	
MIR4492	MIR4492		98	0.76374185	0.9447839	0.66341466	1.0	1.0	134	tags=3%, list=3%, signal=3%	
HP_ABNORMALITY_OF_THE_CHIN	HP_ABNORMALITY_OF_THE_CHIN		97	0.7789372	0.94476557	0.7001224	1.0	1.0	75	tags=3%, list=2%, signal=3%	
GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_DN		77	0.7877298	0.9447612	0.70191085	1.0	1.0	90	tags=1%, list=2%, signal=1%	
MIR6820_3P	MIR6820_3P		28	0.84805423	0.9447607	0.77627116	1.0	1.0	172	tags=11%, list=4%, signal=11%	
MIR675_3P	MIR675_3P		17	0.868048	0.9447234	0.80931264	1.0	1.0	135	tags=18%, list=3%, signal=18%	
GOCC_MEMBRANE_PROTEIN_COMPLEX	GOCC_MEMBRANE_PROTEIN_COMPLEX		317	0.73222446	0.9446063	0.6841553	1.0	1.0	146	tags=3%, list=3%, signal=3%	
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION		437	0.72490096	0.9446042	0.70987654	1.0	1.0	153	tags=5%, list=4%, signal=5%	
GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_DN	GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_DN		53	0.80372363	0.9445768	0.69945353	1.0	1.0	71	tags=6%, list=2%, signal=6%	
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS		72	0.7821124	0.9444214	0.68496734	1.0	1.0	82	tags=4%, list=2%, signal=4%	
TIEN_INTESTINE_PROBIOTICS_24HR_UP	TIEN_INTESTINE_PROBIOTICS_24HR_UP		223	0.74277323	0.9442694	0.6995662	1.0	1.0	112	tags=2%, list=3%, signal=2%	
MIR10525_3P	MIR10525_3P		22	0.85755354	0.9441633	0.77862597	1.0	1.0	108	tags=14%, list=3%, signal=14%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP		53	0.80427784	0.9441047	0.70958906	1.0	1.0	49	tags=4%, list=1%, signal=4%	
CATGTAA_MIR496	CATGTAA_MIR496		60	0.7985022	0.943712	0.7002725	1.0	1.0	47	tags=5%, list=1%, signal=5%	
MIR129_1_3P_MIR129_2_3P	MIR129_1_3P_MIR129_2_3P		44	0.8174721	0.9435412	0.7235294	1.0	1.0	64	tags=2%, list=1%, signal=2%	
HP_ABNORMAL_LARGE_INTESTINE_PHYSIOLOGY	HP_ABNORMAL_LARGE_INTESTINE_PHYSIOLOGY		23	0.85537714	0.9435351	0.79844964	1.0	1.0	30	tags=4%, list=1%, signal=4%	
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_UP	GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_UP		34	0.829583	0.9433921	0.7527559	1.0	1.0	106	tags=6%, list=2%, signal=6%	
GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP	GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP		43	0.8222909	0.9433141	0.74351585	1.0	1.0	148	tags=5%, list=3%, signal=5%	
GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_DN	GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_DN		43	0.8222909	0.94314456	0.7346939	1.0	1.0	148	tags=5%, list=3%, signal=5%	
GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_DN	GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_DN		70	0.7863645	0.9431424	0.70442706	1.0	1.0	166	tags=4%, list=4%, signal=4%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		53	0.7888156	0.94313705	0.6914446	1.0	1.0	165	tags=8%, list=4%, signal=8%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN		41	0.8300145	0.94304556	0.75965667	1.0	1.0	147	tags=5%, list=3%, signal=5%	
GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN	GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN		48	0.8088118	0.9429401	0.7185714	1.0	1.0	43	tags=2%, list=1%, signal=2%	
MIR1224_5P	MIR1224_5P		19	0.85816544	0.94286174	0.78585464	1.0	1.0	18	tags=5%, list=0%, signal=5%	
WHITFIELD_CELL_CYCLE_M_G1	WHITFIELD_CELL_CYCLE_M_G1		54	0.8045573	0.9428117	0.71978754	1.0	1.0	35	tags=4%, list=1%, signal=4%	
NFKBIA_TARGET_GENES	NFKBIA_TARGET_GENES		244	0.7281162	0.942687	0.6794462	1.0	1.0	139	tags=3%, list=3%, signal=3%	
ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF	ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF		125	0.7589665	0.9424038	0.6699507	1.0	1.0	156	tags=4%, list=4%, signal=4%	
MIR548U	MIR548U		59	0.79107213	0.94233805	0.70194983	1.0	1.0	156	tags=5%, list=4%, signal=5%	
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN	GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN		44	0.80751485	0.94221276	0.7110482	1.0	1.0	148	tags=2%, list=3%, signal=2%	
HP_ASCITES	HP_ASCITES		37	0.81535417	0.9421505	0.73493975	1.0	1.0	53	tags=3%, list=1%, signal=3%	
ACTGCAG_MIR173P	ACTGCAG_MIR173P		48	0.81018984	0.94198674	0.7271429	1.0	1.0	157	tags=6%, list=4%, signal=6%	
GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_DN	GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_DN		19	0.8628934	0.9419564	0.8030303	1.0	1.0	120	tags=5%, list=3%, signal=5%	
NFY_C	NFY_C		62	0.7877597	0.9418368	0.7010724	1.0	1.0	154	tags=3%, list=4%, signal=3%	
GSE27786_LSK_VS_CD8_TCELL_DN	GSE27786_LSK_VS_CD8_TCELL_DN		78	0.76828253	0.9414968	0.6888604	1.0	1.0	89	tags=3%, list=2%, signal=3%	
PATIL_LIVER_CANCER	PATIL_LIVER_CANCER		221	0.7443106	0.94143766	0.6896175	1.0	1.0	168	tags=5%, list=4%, signal=5%	
WEI_MIR34A_TARGETS	WEI_MIR34A_TARGETS		53	0.8028178	0.9414253	0.7233202	1.0	1.0	167	tags=9%, list=4%, signal=10%	
GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY		60	0.79069215	0.94123614	0.7063599	1.0	1.0	159	tags=7%, list=4%, signal=7%	
ZFP3_TARGET_GENES	ZFP3_TARGET_GENES		91	0.76347053	0.94096226	0.6907478	1.0	1.0	80	tags=3%, list=2%, signal=3%	
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN	GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN		39	0.81929314	0.9409425	0.75	1.0	1.0	148	tags=5%, list=3%, signal=5%	
MIR3925_3P	MIR3925_3P		39	0.81727755	0.9409333	0.7364458	1.0	1.0	127	tags=5%, list=3%, signal=5%	
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP	GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP		84	0.7721845	0.94082993	0.6995134	1.0	1.0	162	tags=8%, list=4%, signal=8%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_UP	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_UP		118	0.76027083	0.9408069	0.7013301	1.0	1.0	155	tags=7%, list=4%, signal=7%	
GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_UP	GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_UP		62	0.79657364	0.9407542	0.7291667	1.0	1.0	94	tags=2%, list=2%, signal=2%	
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP	BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP		32	0.830703	0.94072086	0.75523347	1.0	1.0	53	tags=3%, list=1%, signal=3%	
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP	GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP		28	0.84728783	0.9407127	0.7869416	1.0	1.0	140	tags=7%, list=3%, signal=7%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		10	0.8891069	0.9406627	0.8835821	1.0	1.0	4	tags=10%, list=0%, signal=10%	
GSE3982_EOSINOPHIL_VS_MAST_CELL_DN	GSE3982_EOSINOPHIL_VS_MAST_CELL_DN		68	0.78484625	0.9404475	0.7052767	1.0	1.0	44	tags=1%, list=1%, signal=1%	
GOCC_RIBONUCLEOPROTEIN_GRANULE	GOCC_RIBONUCLEOPROTEIN_GRANULE		102	0.76255953	0.94041497	0.71770334	1.0	1.0	100	tags=4%, list=2%, signal=4%	
MIR571	MIR571		18	0.8557517	0.9403977	0.8016529	1.0	1.0	135	tags=22%, list=3%, signal=23%	
GSE3565_DUSP1_VS_WT_SPLENOCYTES_DN	GSE3565_DUSP1_VS_WT_SPLENOCYTES_DN		70	0.78205806	0.9403582	0.70092225	1.0	1.0	139	tags=6%, list=3%, signal=6%	
MIR4733_5P	MIR4733_5P		29	0.8380365	0.9401144	0.76666665	1.0	1.0	160	tags=10%, list=4%, signal=11%	
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP		42	0.81754	0.9401118	0.7329377	1.0	1.0	91	tags=5%, list=2%, signal=5%	
ER_Q6	ER_Q6		78	0.7787333	0.93980664	0.706258	1.0	1.0	139	tags=4%, list=3%, signal=4%	
YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP	YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP		27	0.84363306	0.9396618	0.7781753	1.0	1.0	94	tags=7%, list=2%, signal=8%	
MIR454_3P	MIR454_3P		158	0.74715346	0.93965864	0.69327253	1.0	1.0	88	tags=5%, list=2%, signal=5%	
GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN	GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN		54	0.8039008	0.93940914	0.7413555	1.0	1.0	166	tags=6%, list=4%, signal=6%	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_DN	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_DN		73	0.77978176	0.9393971	0.7061856	1.0	1.0	150	tags=4%, list=4%, signal=4%	
DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP	DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP		55	0.79809946	0.9392282	0.7191316	1.0	1.0	110	tags=7%, list=3%, signal=7%	
FALVELLA_SMOKERS_WITH_LUNG_CANCER	FALVELLA_SMOKERS_WITH_LUNG_CANCER		27	0.84998685	0.93919474	0.7811388	1.0	1.0	171	tags=7%, list=4%, signal=8%	
HP_HETEROTROPIA	HP_HETEROTROPIA		53	0.7958229	0.9390988	0.71794873	1.0	1.0	117	tags=4%, list=3%, signal=4%	
SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1	SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1		62	0.7905153	0.9387851	0.71467394	1.0	1.0	69	tags=2%, list=2%, signal=2%	
HP_AVASCULAR_NECROSIS	HP_AVASCULAR_NECROSIS		20	0.8566652	0.9387566	0.80914515	1.0	1.0	36	tags=5%, list=1%, signal=5%	
GSE42724_NAIVE_VS_MEMORY_BCELL_DN	GSE42724_NAIVE_VS_MEMORY_BCELL_DN		71	0.7860342	0.9387108	0.71410257	1.0	1.0	129	tags=3%, list=3%, signal=3%	
MIR190B_3P	MIR190B_3P		52	0.8037372	0.93847626	0.7237569	1.0	1.0	55	tags=2%, list=1%, signal=2%	
ZNF623_TARGET_GENES	ZNF623_TARGET_GENES		26	0.8380582	0.9384523	0.7767695	1.0	1.0	49	tags=4%, list=1%, signal=4%	
GSE17721_CTRL_VS_CPG_1H_BMDC_UP	GSE17721_CTRL_VS_CPG_1H_BMDC_UP		68	0.79104	0.93840295	0.7109067	1.0	1.0	159	tags=4%, list=4%, signal=5%	
JI_RESPONSE_TO_FSH_UP	JI_RESPONSE_TO_FSH_UP		16	0.8659683	0.93831253	0.82232344	1.0	1.0	54	tags=6%, list=1%, signal=6%	
HP_WEAKNESS_OF_MUSCLES_OF_RESPIRATION	HP_WEAKNESS_OF_MUSCLES_OF_RESPIRATION		28	0.83758605	0.93820703	0.77408636	1.0	1.0	171	tags=7%, list=4%, signal=7%	
GSE20715_0H_VS_6H_OZONE_LUNG_UP	GSE20715_0H_VS_6H_OZONE_LUNG_UP		66	0.7816514	0.9380622	0.70765024	1.0	1.0	23	tags=2%, list=1%, signal=1%	
GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP	GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP		77	0.7821322	0.9379578	0.7225064	1.0	1.0	138	tags=4%, list=3%, signal=4%	
